Date,Close,AdjClose,Volume,Currency
2025-01-08,414.4649963378906,414.4649963378906,0.0,HUF
2025-01-09,414.02398681640625,414.02398681640625,0.0,HUF
2025-01-10,413.4580078125,413.4580078125,0.0,HUF
2025-01-13,412.5299987792969,412.5299987792969,0.0,HUF
2025-01-14,412.1960144042969,412.1960144042969,0.0,HUF
2025-01-15,411.8059997558594,411.8059997558594,0.0,HUF
2025-01-16,410.7250061035156,410.7250061035156,0.0,HUF
2025-01-17,412.0419921875,412.0419921875,0.0,HUF
2025-01-20,412.3890075683594,412.3890075683594,0.0,HUF
2025-01-21,410.8450012207031,410.8450012207031,0.0,HUF
2025-01-22,411.23699951171875,411.23699951171875,0.0,HUF
2025-01-23,410.54400634765625,410.54400634765625,0.0,HUF
2025-01-24,409.58599853515625,409.58599853515625,0.0,HUF
2025-01-27,407.4639892578125,407.4639892578125,0.0,HUF
2025-01-28,407.9649963378906,407.9649963378906,0.0,HUF
2025-01-29,407.17999267578125,407.17999267578125,0.0,HUF
2025-01-30,407.8890075683594,407.8890075683594,0.0,HUF
2025-01-31,406.2669982910156,406.2669982910156,0.0,HUF
2025-02-03,407.7149963378906,407.7149963378906,0.0,HUF
2025-02-04,408.3330078125,408.3330078125,0.0,HUF
2025-02-05,406.8999938964844,406.8999938964844,0.0,HUF
2025-02-06,405.8590087890625,405.8590087890625,0.0,HUF
2025-02-07,404.531005859375,404.531005859375,0.0,HUF
2025-02-10,403.8450012207031,403.8450012207031,0.0,HUF
2025-02-11,403.5840148925781,403.5840148925781,0.0,HUF
2025-02-12,402.8559875488281,402.8559875488281,0.0,HUF
2025-02-13,401.72198486328125,401.72198486328125,0.0,HUF
2025-02-14,401.66900634765625,401.66900634765625,0.0,HUF
2025-02-17,401.3070068359375,401.3070068359375,0.0,HUF
2025-02-18,401.375,401.375,0.0,HUF
2025-02-19,400.8819885253906,400.8819885253906,0.0,HUF
2025-02-20,401.5950012207031,401.5950012207031,0.0,HUF
2025-02-21,401.8689880371094,401.8689880371094,0.0,HUF
2025-02-24,402.0480041503906,402.0480041503906,0.0,HUF
2025-02-25,400.9079895019531,400.9079895019531,0.0,HUF
2025-02-26,400.843994140625,400.843994140625,0.0,HUF
2025-02-27,399.1050109863281,399.1050109863281,0.0,HUF
2025-02-28,400.1109924316406,400.1109924316406,0.0,HUF
2025-03-03,401.32000732421875,401.32000732421875,0.0,HUF
2025-03-04,400.22100830078125,400.22100830078125,0.0,HUF
2025-03-05,397.9580078125,397.9580078125,0.0,HUF
2025-03-06,397.8219909667969,397.8219909667969,0.0,HUF
2025-03-07,399.0899963378906,399.0899963378906,0.0,HUF
2025-03-10,397.75299072265625,397.75299072265625,0.0,HUF
2025-03-11,399.28399658203125,399.28399658203125,0.0,HUF
2025-03-12,400.4079895019531,400.4079895019531,0.0,HUF
2025-03-13,398.8919982910156,398.8919982910156,0.0,HUF
2025-03-14,399.13800048828125,399.13800048828125,0.0,HUF
2025-03-17,399.4100036621094,399.4100036621094,0.0,HUF
2025-03-18,397.68798828125,397.68798828125,0.0,HUF
2025-03-19,397.2770080566406,397.2770080566406,0.0,HUF
2025-03-20,397.531005859375,397.531005859375,0.0,HUF
2025-03-21,398.3080139160156,398.3080139160156,0.0,HUF
2025-03-24,397.1159973144531,397.1159973144531,0.0,HUF
2025-03-25,398.67999267578125,398.67999267578125,0.0,HUF
2025-03-26,398.8680114746094,398.8680114746094,0.0,HUF
2025-03-27,400.135986328125,400.135986328125,0.0,HUF
2025-03-28,401.29400634765625,401.29400634765625,0.0,HUF
2025-03-30,401.7640075683594,401.7640075683594,0.0,HUF
2025-03-31,401.9100036621094,401.9100036621094,0.0,HUF
2025-04-01,401.57598876953125,401.57598876953125,0.0,HUF
2025-04-02,400.9200134277344,400.9200134277344,0.0,HUF
2025-04-03,402.7449951171875,402.7449951171875,0.0,HUF
2025-04-06,405.4339904785156,405.4339904785156,0.0,HUF
2025-04-07,406.95599365234375,406.95599365234375,0.0,HUF
2025-04-08,406.98199462890625,406.98199462890625,0.0,HUF
2025-04-09,402.54998779296875,402.54998779296875,0.0,HUF
2025-04-10,404.75201416015625,404.75201416015625,0.0,HUF
2025-04-13,409.6260070800781,409.6260070800781,0.0,HUF
2025-04-14,409.6669921875,409.6669921875,0.0,HUF
2025-04-15,407.75,407.75,0.0,HUF
2025-04-16,407.3900146484375,407.3900146484375,0.0,HUF
2025-04-21,407.0830078125,407.0830078125,0.0,HUF
2025-04-22,407.72900390625,407.72900390625,0.0,HUF
2025-04-23,408.2460021972656,408.2460021972656,0.0,HUF
2025-04-24,406.031005859375,406.031005859375,0.0,HUF
2025-04-27,405.7409973144531,405.7409973144531,0.0,HUF
2025-04-28,404.0480041503906,404.0480041503906,0.0,HUF
2025-04-29,404.04901123046875,404.04901123046875,0.0,HUF
2025-04-30,403.9630126953125,403.9630126953125,0.0,HUF
2025-05-01,403.34698486328125,403.34698486328125,0.0,HUF
2025-05-04,403.8689880371094,403.8689880371094,0.0,HUF
2025-05-05,402.8940124511719,402.8940124511719,0.0,HUF
2025-05-06,403.81201171875,403.81201171875,0.0,HUF
2025-05-07,402.4930114746094,402.4930114746094,0.0,HUF
2025-05-08,405.1059875488281,405.1059875488281,0.0,HUF
2025-05-11,403.60101318359375,403.60101318359375,0.0,HUF
2025-05-12,404.66900634765625,404.66900634765625,0.0,HUF
2025-05-13,403.8940124511719,403.8940124511719,0.0,HUF
2025-05-14,402.9100036621094,402.9100036621094,0.0,HUF
2025-05-15,402.4110107421875,402.4110107421875,0.0,HUF
2025-05-18,402.625,402.625,0.0,HUF
2025-05-19,401.5539855957031,401.5539855957031,0.0,HUF
2025-05-20,401.9599914550781,401.9599914550781,0.0,HUF
2025-05-21,402.40301513671875,402.40301513671875,0.0,HUF
2025-05-22,402.89801025390625,402.89801025390625,0.0,HUF
2025-05-25,403.6969909667969,403.6969909667969,0.0,HUF
2025-05-26,401.1610107421875,401.1610107421875,0.0,HUF
2025-05-27,403.56500244140625,403.56500244140625,0.0,HUF
2025-05-28,403.10101318359375,403.10101318359375,0.0,HUF
2025-05-29,403.47698974609375,403.47698974609375,0.0,HUF
2025-06-01,403.4590148925781,403.4590148925781,0.0,HUF
2025-06-02,402.91400146484375,402.91400146484375,0.0,HUF
2025-06-03,403.406005859375,403.406005859375,0.0,HUF
2025-06-04,403.07501220703125,403.07501220703125,0.0,HUF
2025-06-05,403.0610046386719,403.0610046386719,0.0,HUF
2025-06-08,402.7879943847656,402.7879943847656,0.0,HUF
2025-06-09,401.5899963378906,401.5899963378906,0.0,HUF
2025-06-10,400.6260070800781,400.6260070800781,0.0,HUF
2025-06-11,399.8630065917969,399.8630065917969,0.0,HUF
2025-06-12,400.343994140625,400.343994140625,0.0,HUF
2025-06-15,401.90899658203125,401.90899658203125,0.0,HUF
2025-06-16,402.05999755859375,402.05999755859375,0.0,HUF
2025-06-17,403.677001953125,403.677001953125,0.0,HUF
2025-06-18,402.8190002441406,402.8190002441406,0.0,HUF
2025-06-19,402.7149963378906,402.7149963378906,0.0,HUF
2025-06-22,402.510009765625,402.510009765625,0.0,HUF
2025-06-23,402.5830078125,402.5830078125,0.0,HUF
2025-06-24,401.0350036621094,401.0350036621094,0.0,HUF
2025-06-25,400.6319885253906,400.6319885253906,0.0,HUF
2025-06-26,399.5459899902344,399.5459899902344,0.0,HUF
2025-06-29,398.6510009765625,398.6510009765625,0.0,HUF
2025-06-30,399.08099365234375,399.08099365234375,0.0,HUF
2025-07-01,398.4429931640625,398.4429931640625,0.0,HUF
2025-07-02,399.8609924316406,399.8609924316406,0.0,HUF
2025-07-03,398.40301513671875,398.40301513671875,0.0,HUF
2025-07-06,398.23199462890625,398.23199462890625,0.0,HUF
2025-07-07,399.6260070800781,399.6260070800781,0.0,HUF
2025-07-08,399.7699890136719,399.7699890136719,0.0,HUF
2025-07-09,399.36700439453125,399.36700439453125,0.0,HUF
2025-07-10,398.47100830078125,398.47100830078125,0.0,HUF
2025-07-13,399.7309875488281,399.7309875488281,0.0,HUF
2025-07-14,399.6830139160156,399.6830139160156,0.0,HUF
2025-07-15,399.8890075683594,399.8890075683594,0.0,HUF
2025-07-16,399.32000732421875,399.32000732421875,0.0,HUF
2025-07-17,398.9280090332031,398.9280090332031,0.0,HUF
2025-07-20,398.8450012207031,398.8450012207031,0.0,HUF
2025-07-21,398.7690124511719,398.7690124511719,0.0,HUF
2025-07-22,398.7139892578125,398.7139892578125,0.0,HUF
2025-07-23,398.2760009765625,398.2760009765625,0.0,HUF
2025-07-24,397.1650085449219,397.1650085449219,0.0,HUF
2025-07-27,395.9849853515625,395.9849853515625,0.0,HUF
2025-07-28,397.18499755859375,397.18499755859375,0.0,HUF
2025-07-29,399.4930114746094,399.4930114746094,0.0,HUF
2025-07-30,399.95098876953125,399.95098876953125,0.0,HUF
2025-07-31,399.489013671875,399.489013671875,0.0,HUF
2025-08-03,396.9779968261719,396.9779968261719,0.0,HUF
2025-08-04,398.6960144042969,398.6960144042969,0.0,HUF
2025-08-05,397.8269958496094,397.8269958496094,0.0,HUF
2025-08-06,397.78399658203125,397.78399658203125,0.0,HUF
2025-08-07,396.5679931640625,396.5679931640625,0.0,HUF
2025-08-10,395.14599609375,395.14599609375,0.0,HUF
2025-08-11,395.40899658203125,395.40899658203125,0.0,HUF
2025-08-12,395.20001220703125,395.20001220703125,0.0,HUF
2025-08-13,394.89898681640625,394.89898681640625,0.0,HUF
2025-08-14,394.9729919433594,394.9729919433594,0.0,HUF
2025-08-17,394.5979919433594,394.5979919433594,0.0,HUF
2025-08-18,394.6029968261719,394.6029968261719,0.0,HUF
2025-08-19,393.4020080566406,393.4020080566406,0.0,HUF
2025-08-20,393.81298828125,393.81298828125,0.0,HUF
2025-08-21,395.60101318359375,395.60101318359375,0.0,HUF
2025-08-24,394.09100341796875,394.09100341796875,0.0,HUF
2025-08-25,397.0169982910156,397.0169982910156,0.0,HUF
2025-08-26,395.8489990234375,395.8489990234375,0.0,HUF
2025-08-27,396.1650085449219,396.1650085449219,0.0,HUF
2025-08-28,396.3479919433594,396.3479919433594,0.0,HUF
2025-08-31,396.2929992675781,396.2929992675781,0.0,HUF
2025-09-01,394.6789855957031,394.6789855957031,0.0,HUF
2025-09-02,395.364990234375,395.364990234375,0.0,HUF
2025-09-03,393.0409851074219,393.0409851074219,0.0,HUF
2025-09-04,392.7359924316406,392.7359924316406,0.0,HUF
2025-09-07,392.2619934082031,392.2619934082031,0.0,HUF
2025-09-08,392.9549865722656,392.9549865722656,0.0,HUF
2025-09-09,392.7749938964844,392.7749938964844,0.0,HUF
2025-09-10,392.7929992675781,392.7929992675781,0.0,HUF
2025-09-11,391.2619934082031,391.2619934082031,0.0,HUF
2025-09-14,390.0260009765625,390.0260009765625,0.0,HUF
2025-09-15,389.2550048828125,389.2550048828125,0.0,HUF
2025-09-16,389.3689880371094,389.3689880371094,0.0,HUF
2025-09-17,389.6679992675781,389.6679992675781,0.0,HUF
2025-09-18,388.7040100097656,388.7040100097656,0.0,HUF
2025-09-21,390.1199951171875,390.1199951171875,0.0,HUF
2025-09-22,388.99200439453125,388.99200439453125,0.0,HUF
2025-09-23,389.71099853515625,389.71099853515625,0.0,HUF
2025-09-24,391.1499938964844,391.1499938964844,0.0,HUF
2025-09-25,391.49700927734375,391.49700927734375,0.0,HUF
2025-09-28,390.7539978027344,390.7539978027344,0.0,HUF
2025-09-29,390.7380065917969,390.7380065917969,0.0,HUF
2025-09-30,389.52099609375,389.52099609375,0.0,HUF
2025-10-01,388.7030029296875,388.7030029296875,0.0,HUF
2025-10-02,388.84698486328125,388.84698486328125,0.0,HUF
2025-10-05,387.7070007324219,387.7070007324219,0.0,HUF
2025-10-06,388.5360107421875,388.5360107421875,0.0,HUF
2025-10-07,392.8179931640625,392.8179931640625,0.0,HUF
2025-10-08,390.95098876953125,390.95098876953125,0.0,HUF
2025-10-09,390.7980041503906,390.7980041503906,0.0,HUF
2025-10-12,391.82000732421875,391.82000732421875,0.0,HUF
2025-10-13,391.5480041503906,391.5480041503906,0.0,HUF
2025-10-14,391.2900085449219,391.2900085449219,0.0,HUF
2025-10-15,390.3699951171875,390.3699951171875,0.0,HUF
2025-10-16,389.6409912109375,389.6409912109375,0.0,HUF
2025-10-19,388.9840087890625,388.9840087890625,0.0,HUF
2025-10-20,388.7340087890625,388.7340087890625,0.0,HUF
2025-10-21,388.906005859375,388.906005859375,0.0,HUF
2025-10-22,388.8389892578125,388.8389892578125,0.0,HUF
2025-10-23,389.80499267578125,389.80499267578125,0.0,HUF
2025-10-27,389.4750061035156,389.4750061035156,0.0,HUF
2025-10-28,387.8550109863281,387.8550109863281,0.0,HUF
2025-10-29,387.927001953125,387.927001953125,0.0,HUF
2025-10-30,388.4519958496094,388.4519958496094,0.0,HUF
2025-10-31,387.9840087890625,387.9840087890625,0.0,HUF
2025-11-03,387.7130126953125,387.7130126953125,0.0,HUF
2025-11-04,386.9330139160156,386.9330139160156,0.0,HUF
2025-11-05,387.95098876953125,387.95098876953125,0.0,HUF
2025-11-06,386.614990234375,386.614990234375,0.0,HUF
2025-11-07,385.76800537109375,385.76800537109375,0.0,HUF
2025-11-10,383.9800109863281,383.9800109863281,0.0,HUF
2025-11-11,383.3389892578125,383.3389892578125,0.0,HUF
2025-11-12,384.4700012207031,384.4700012207031,0.0,HUF
2025-11-13,384.2309875488281,384.2309875488281,0.0,HUF
2025-11-14,383.5530090332031,383.5530090332031,0.0,HUF
2025-11-17,383.7139892578125,383.7139892578125,0.0,HUF
2025-11-18,384.0060119628906,384.0060119628906,0.0,HUF
2025-11-19,383.635009765625,383.635009765625,0.0,HUF
2025-11-20,381.5820007324219,381.5820007324219,0.0,HUF
2025-11-21,381.96600341796875,381.96600341796875,0.0,HUF
2025-11-24,383.4179992675781,383.4179992675781,0.0,HUF
2025-11-25,381.9419860839844,381.9419860839844,0.0,HUF
2025-11-26,381.14599609375,381.14599609375,0.0,HUF
2025-11-27,381.6440124511719,381.6440124511719,0.0,HUF
2025-11-28,381.2439880371094,381.2439880371094,0.0,HUF
2025-12-01,381.2179870605469,381.2179870605469,0.0,HUF
2025-12-02,380.44000244140625,380.44000244140625,0.0,HUF
2025-12-03,380.635986328125,380.635986328125,0.0,HUF
2025-12-04,380.54901123046875,380.54901123046875,0.0,HUF
2025-12-05,382.552001953125,382.552001953125,0.0,HUF
2025-12-08,381.0400085449219,381.0400085449219,0.0,HUF
2025-12-09,384.1659851074219,384.1659851074219,0.0,HUF
2025-12-10,383.0459899902344,383.0459899902344,0.0,HUF
2025-12-11,381.95001220703125,381.95001220703125,0.0,HUF
2025-12-12,382.6369934082031,382.6369934082031,0.0,HUF
2025-12-15,383.6629943847656,383.6629943847656,0.0,HUF
2025-12-16,384.3330078125,384.3330078125,0.0,HUF
2025-12-17,385.1730041503906,385.1730041503906,0.0,HUF
2025-12-18,388.7359924316406,388.7359924316406,0.0,HUF
2025-12-19,387.3529968261719,387.3529968261719,0.0,HUF
2025-12-22,385.97601318359375,385.97601318359375,0.0,HUF
2025-12-23,388.31500244140625,388.31500244140625,0.0,HUF
2025-12-24,389.7200012207031,389.7200012207031,0.0,HUF
2025-12-26,388.0369873046875,388.0369873046875,0.0,HUF
2025-12-29,386.7099914550781,386.7099914550781,0.0,HUF
2025-12-30,385.97100830078125,385.97100830078125,0.0,HUF
2025-12-31,385.2900085449219,385.2900085449219,0.0,HUF
2026-01-02,383.10198974609375,383.10198974609375,0.0,HUF
2026-01-05,382.7640075683594,382.7640075683594,0.0,HUF
2026-01-06,383.864013671875,383.864013671875,0.0,HUF
2026-01-07,384.43798828125,384.43798828125,0.0,HUF
2026-01-08,384.3139953613281,384.3139953613281,0.0,HUF
2026-01-09,384.9150085449219,384.9150085449219,0.0,HUF
2026-01-12,385.30499267578125,385.30499267578125,0.0,HUF
2026-01-13,386.6130065917969,386.6130065917969,0.0,HUF
2026-01-14,385.989013671875,385.989013671875,0.0,HUF
2026-01-15,385.85699462890625,385.85699462890625,0.0,HUF
2026-01-16,385.0469970703125,385.0469970703125,0.0,HUF
2026-01-19,384.8840026855469,384.8840026855469,0.0,HUF
2026-01-20,385.30999755859375,385.30999755859375,0.0,HUF
2026-01-21,384.75799560546875,384.75799560546875,0.0,HUF
2026-01-22,384.06500244140625,384.06500244140625,0.0,HUF
2026-01-23,381.4859924316406,381.4859924316406,0.0,HUF
2026-01-26,381.0190124511719,381.0190124511719,0.0,HUF
2026-01-27,381.24200439453125,381.24200439453125,0.0,HUF
2026-01-28,379.4339904785156,379.4339904785156,0.0,HUF
2026-01-29,379.8240051269531,379.8240051269531,0.0,HUF
2026-01-30,380.22900390625,380.22900390625,0.0,HUF
2026-02-02,379.9179992675781,379.9179992675781,0.0,HUF
2026-02-03,380.6780090332031,380.6780090332031,0.0,HUF
2026-02-04,380.58099365234375,380.58099365234375,0.0,HUF
2026-02-05,379.3739929199219,379.3739929199219,0.0,HUF
2026-02-06,379.50799560546875,379.50799560546875,0.0,HUF
2026-02-09,377.31500244140625,377.31500244140625,0.0,HUF
2026-02-10,376.15399169921875,376.15399169921875,0.0,HUF
2026-02-11,377.85198974609375,377.85198974609375,0.0,HUF
2026-02-12,378.7749938964844,378.7749938964844,0.0,HUF
2026-02-13,378.60400390625,378.60400390625,0.0,HUF
2026-02-16,377.7929992675781,377.7929992675781,0.0,HUF
2026-02-17,377.24798583984375,377.24798583984375,0.0,HUF
2026-02-18,377.5509948730469,377.5509948730469,0.0,HUF
2026-02-19,378.4049987792969,378.4049987792969,0.0,HUF
2026-02-20,378.7099914550781,378.7099914550781,0.0,HUF
2026-02-23,379.302001953125,379.302001953125,0.0,HUF
2026-02-24,379.0950012207031,379.0950012207031,0.0,HUF
2026-02-25,377.7650146484375,377.7650146484375,0.0,HUF
2026-02-26,373.93499755859375,373.93499755859375,0.0,HUF
2026-02-27,374.7590026855469,374.7590026855469,0.0,HUF
2026-03-02,378.0950012207031,378.0950012207031,0.0,HUF
2026-03-03,379.25201416015625,379.25201416015625,0.0,HUF
2026-03-04,385.010009765625,385.010009765625,0.0,HUF
2026-03-05,383.8299865722656,383.8299865722656,0.0,HUF
2026-03-06,386.4949951171875,386.4949951171875,0.0,HUF
2026-03-09,394.7120056152344,394.7120056152344,0.0,HUF
2026-03-10,387.0610046386719,387.0610046386719,0.0,HUF
2026-03-11,384.10699462890625,384.10699462890625,0.0,HUF
2026-03-12,386.7569885253906,386.7569885253906,0.0,HUF
2026-03-13,391.3489990234375,391.3489990234375,0.0,HUF
2026-03-16,391.0899963378906,391.0899963378906,0.0,HUF
2026-03-17,390.2900085449219,390.2900085449219,0.0,HUF
2026-03-18,387.7569885253906,387.7569885253906,0.0,HUF
2026-03-19,391.67999267578125,391.67999267578125,0.0,HUF
2026-03-20,389.989013671875,389.989013671875,0.0,HUF
2026-03-23,392.510009765625,392.510009765625,0.0,HUF
2026-03-24,387.14300537109375,387.14300537109375,0.0,HUF
2026-03-25,389.1960144042969,389.1960144042969,0.0,HUF
2026-03-26,386.89898681640625,386.89898681640625,0.0,HUF
2026-03-27,386.81500244140625,386.81500244140625,0.0,HUF
2026-03-29,387.39599609375,387.39599609375,0.0,HUF
2026-03-30,387.8680114746094,387.8680114746094,0.0,HUF
2026-03-31,382.760986328125,382.760986328125,0.0,HUF
2026-04-01,382.87298583984375,382.87298583984375,0.0,HUF
2026-04-02,382.3219909667969,382.3219909667969,0.0,HUF
2026-04-05,383.62799072265625,383.62799072265625,0.0,HUF
2026-04-06,380.5360107421875,380.5360107421875,0.0,HUF
2026-04-07,375.2229919433594,375.2229919433594,0.0,HUF
2026-04-08,375.4830017089844,375.4830017089844,0.0,HUF
2026-04-09,375.4159851074219,375.4159851074219,0.0,HUF
2026-04-12,366.2560119628906,366.2560119628906,0.0,HUF
