Date,Open,High,Low,Close,AdjClose,Volume,Currency
2024-11-14,20359.19921875,20522.80078125,20345.30078125,20522.80078125,20522.80078125,319320200,GBP
2024-11-15,20522.80078125,20562.19921875,20438.900390625,20476.599609375,20476.599609375,233963200,GBP
2024-11-18,20476.599609375,20541.099609375,20318.900390625,20395.400390625,20395.400390625,253449900,GBP
2024-11-19,20395.400390625,20460.099609375,20277.400390625,20427.599609375,20427.599609375,282012800,GBP
2024-11-20,20427.599609375,20482.5,20214.900390625,20244.80078125,20244.80078125,340549100,GBP
2024-11-21,20244.80078125,20349.900390625,20155.5,20349.900390625,20349.900390625,472380500,GBP
2024-11-22,20349.900390625,20627.400390625,20308.599609375,20581.69921875,20581.69921875,289203200,GBP
2024-11-25,20581.69921875,20762.80078125,20576.400390625,20749.30078125,20749.30078125,408059100,GBP
2024-11-26,20749.30078125,20753.30078125,20567.80078125,20568.69921875,20568.69921875,210364300,GBP
2024-11-27,20568.69921875,20653.80078125,20555.900390625,20601.599609375,20601.599609375,234948900,GBP
2024-11-28,20601.599609375,20789.19921875,20601.599609375,20762.80078125,20762.80078125,233699300,GBP
2024-11-29,20762.80078125,20804.599609375,20714.69921875,20771.599609375,20771.599609375,371009700,GBP
2024-12-02,20771.599609375,20834.099609375,20717.099609375,20769.099609375,20769.099609375,238579400,GBP
2024-12-03,20769.099609375,20917.0,20769.099609375,20892.69921875,20892.69921875,302060400,GBP
2024-12-04,20892.69921875,21019.099609375,20892.5,21005.19921875,21005.19921875,300202700,GBP
2024-12-05,21005.19921875,21046.0,20954.80078125,21001.099609375,21001.099609375,283134000,GBP
2024-12-06,21001.099609375,21110.599609375,20984.80078125,21059.0,21059.0,301915700,GBP
2024-12-09,21059.0,21122.5,21021.30078125,21049.30078125,21049.30078125,297691100,GBP
2024-12-10,21049.30078125,21049.30078125,20917.80078125,20973.900390625,20973.900390625,276363200,GBP
2024-12-11,20973.900390625,21020.900390625,20886.400390625,20973.5,20973.5,273003900,GBP
2024-12-12,20973.5,20996.599609375,20934.099609375,20949.0,20949.0,283419700,GBP
2024-12-13,20949.0,21016.599609375,20874.400390625,20889.19921875,20889.19921875,216476900,GBP
2024-12-16,20889.19921875,20902.400390625,20787.5,20813.0,20813.0,231191700,GBP
2024-12-17,20813.0,20813.0,20542.900390625,20542.900390625,20542.900390625,362365100,GBP
2024-12-18,20542.900390625,20663.400390625,20542.900390625,20602.0,20602.0,279043600,GBP
2024-12-19,20602.0,20602.0,20316.5,20399.400390625,20399.400390625,423525400,GBP
2024-12-20,20399.400390625,20450.69921875,20232.69921875,20450.69921875,20450.69921875,623409200,GBP
2024-12-23,20450.69921875,20450.69921875,20372.19921875,20419.099609375,20419.099609375,186186500,GBP
2024-12-24,20419.099609375,20571.5,20417.400390625,20571.5,20571.5,69261400,GBP
2024-12-27,20571.5,20575.5,20457.80078125,20488.69921875,20488.69921875,119389200,GBP
2024-12-30,20488.69921875,20491.69921875,20328.599609375,20404.599609375,20404.599609375,131475900,GBP
2024-12-31,20404.599609375,20627.099609375,20400.69921875,20622.599609375,20622.599609375,77317200,GBP
2025-01-02,20622.599609375,20665.099609375,20540.400390625,20640.19921875,20640.19921875,167992200,GBP
2025-01-03,20640.19921875,20640.80078125,20566.599609375,20591.400390625,20591.400390625,180325000,GBP
2025-01-06,20591.400390625,20776.69921875,20578.19921875,20612.69921875,20612.69921875,284275500,GBP
2025-01-07,20612.69921875,20618.30078125,20333.099609375,20350.400390625,20350.400390625,319337400,GBP
2025-01-08,20350.400390625,20400.69921875,19952.19921875,19952.19921875,19952.19921875,385101900,GBP
2025-01-09,19952.19921875,20020.19921875,19733.099609375,20005.099609375,20005.099609375,467579100,GBP
2025-01-10,20005.099609375,20029.30078125,19732.30078125,19733.900390625,19733.900390625,308766900,GBP
2025-01-13,19733.900390625,19748.19921875,19659.0,19718.400390625,19718.400390625,312864800,GBP
2025-01-14,19718.400390625,19871.099609375,19717.19921875,19766.30078125,19766.30078125,320336700,GBP
2025-01-15,19766.30078125,20333.599609375,19766.30078125,20333.599609375,20333.599609375,344404100,GBP
2025-01-16,20333.599609375,20527.69921875,20332.0,20527.69921875,20527.69921875,304921100,GBP
2025-01-17,20527.69921875,20618.80078125,20469.599609375,20597.400390625,20597.400390625,304853400,GBP
2025-01-20,20597.400390625,20628.599609375,20467.19921875,20486.69921875,20486.69921875,283178200,GBP
2025-01-21,20486.69921875,20601.400390625,20483.5,20595.69921875,20595.69921875,328225700,GBP
2025-01-22,20595.69921875,20696.30078125,20579.0,20580.30078125,20580.30078125,316158900,GBP
2025-01-23,20580.30078125,20602.400390625,20446.19921875,20520.400390625,20520.400390625,311806700,GBP
2025-01-24,20520.400390625,20681.599609375,20493.900390625,20518.099609375,20518.099609375,322254600,GBP
2025-01-27,20518.099609375,20518.099609375,20324.599609375,20369.5,20369.5,282330600,GBP
2025-01-28,20369.5,20614.30078125,20350.0,20588.5,20588.5,336112700,GBP
2025-01-29,20588.5,20721.30078125,20559.69921875,20559.69921875,20559.69921875,317016300,GBP
2025-01-30,20559.69921875,20805.099609375,20555.5,20805.099609375,20805.099609375,262945600,GBP
2025-01-31,20805.099609375,20950.5,20773.900390625,20950.5,20950.5,412703400,GBP
2025-02-03,20950.5,20950.5,20489.69921875,20711.80078125,20711.80078125,346557600,GBP
2025-02-04,20711.80078125,20711.80078125,20565.400390625,20653.30078125,20653.30078125,259257500,GBP
2025-02-05,20653.30078125,20763.19921875,20582.5,20762.900390625,20762.900390625,304493900,GBP
2025-02-06,20762.900390625,21118.0,20761.599609375,20973.099609375,20973.099609375,398874400,GBP
2025-02-07,20973.099609375,21023.599609375,20807.80078125,20807.80078125,20807.80078125,238558200,GBP
2025-02-10,20807.80078125,21032.69921875,20807.80078125,20986.30078125,20986.30078125,234044200,GBP
2025-02-11,20986.30078125,20987.0,20873.0,20919.69921875,20919.69921875,311971400,GBP
2025-02-12,20919.69921875,21063.19921875,20857.099609375,20880.5,20880.5,363620600,GBP
2025-02-13,20880.5,20958.599609375,20821.400390625,20916.099609375,20916.099609375,307484100,GBP
2025-02-14,20916.099609375,21008.599609375,20911.30078125,20913.0,20913.0,305225600,GBP
2025-02-17,20913.099609375,20996.30078125,20913.099609375,20938.69921875,20938.69921875,407640200,GBP
2025-02-18,20938.69921875,20984.099609375,20834.80078125,20881.599609375,20881.599609375,301905700,GBP
2025-02-19,20881.599609375,20882.099609375,20679.0,20707.80078125,20707.80078125,309312500,GBP
2025-02-20,20707.80078125,20777.69921875,20576.80078125,20612.80078125,20612.80078125,313230900,GBP
2025-02-21,20612.80078125,20794.30078125,20606.80078125,20613.900390625,20613.900390625,286329800,GBP
2025-02-24,20613.900390625,20664.80078125,20401.900390625,20484.400390625,20484.400390625,490575800,GBP
2025-02-25,20484.400390625,20573.30078125,20441.400390625,20448.30078125,20448.30078125,404316000,GBP
2025-02-26,20448.30078125,20671.19921875,20447.0,20595.900390625,20595.900390625,342772900,GBP
2025-02-27,20595.900390625,20608.30078125,20340.400390625,20414.69921875,20414.69921875,319038800,GBP
2025-02-28,20414.69921875,20416.0,20236.80078125,20326.400390625,20326.400390625,594507100,GBP
2025-03-03,20326.400390625,20468.69921875,20304.80078125,20382.30078125,20382.30078125,364488100,GBP
2025-03-04,20382.30078125,20384.69921875,19921.099609375,19950.5,19950.5,466020200,GBP
2025-03-05,19950.5,20295.0,19950.400390625,20127.69921875,20127.69921875,399387300,GBP
2025-03-06,20127.69921875,20232.69921875,20055.30078125,20159.099609375,20159.099609375,430683700,GBP
2025-03-07,20159.099609375,20164.400390625,19952.5,20129.099609375,20129.099609375,397809100,GBP
2025-03-10,20129.099609375,20207.19921875,19875.19921875,19875.19921875,19875.19921875,417874900,GBP
2025-03-11,19875.19921875,20010.19921875,19758.599609375,19770.19921875,19770.19921875,438487300,GBP
2025-03-12,19770.19921875,19983.099609375,19770.19921875,19886.5,19886.5,333978300,GBP
2025-03-13,19886.5,19886.5,19672.400390625,19688.599609375,19688.599609375,330793200,GBP
2025-03-14,19688.599609375,19996.5,19675.69921875,19995.599609375,19995.599609375,302086200,GBP
2025-03-17,19995.599609375,20034.30078125,19932.900390625,20027.900390625,20027.900390625,290537200,GBP
2025-03-18,20027.900390625,20203.5,20027.900390625,20097.80078125,20097.80078125,390411700,GBP
2025-03-19,20097.80078125,20143.19921875,20040.69921875,20122.400390625,20122.400390625,340146000,GBP
2025-03-20,20122.400390625,20242.69921875,20058.5,20098.0,20098.0,429384500,GBP
2025-03-21,20098.0,20099.400390625,19911.5,19911.5,19911.5,694906900,GBP
2025-03-24,19911.5,20028.099609375,19896.19921875,19922.400390625,19922.400390625,286390800,GBP
2025-03-25,19922.400390625,20089.599609375,19889.69921875,19981.19921875,19981.19921875,387213700,GBP
2025-03-26,19981.19921875,20103.599609375,19981.19921875,20039.19921875,20039.19921875,324610900,GBP
2025-03-27,20039.19921875,20039.19921875,19851.099609375,19914.69921875,19914.69921875,306347700,GBP
2025-03-28,19914.69921875,19987.900390625,19808.80078125,19865.0,19865.0,260492100,GBP
2025-03-31,19865.0,19865.0,19450.0,19475.5,19475.5,485692300,GBP
2025-04-01,19475.5,19683.400390625,19474.19921875,19590.900390625,19590.900390625,362855300,GBP
2025-04-02,19590.900390625,19649.599609375,19419.19921875,19649.599609375,19649.599609375,287268200,GBP
2025-04-03,19649.599609375,19650.69921875,19186.30078125,19210.5,19210.5,461823300,GBP
2025-04-04,19210.5,19212.19921875,18253.099609375,18365.400390625,18365.400390625,494638100,GBP
2025-04-07,18365.400390625,18480.5,17392.5,17765.19921875,17765.19921875,587390600,GBP
2025-04-08,17765.19921875,18506.900390625,17764.30078125,18349.19921875,18349.19921875,415480700,GBP
2025-04-09,18349.19921875,18349.19921875,17708.099609375,17890.599609375,17890.599609375,646867400,GBP
2025-04-10,17890.599609375,18988.900390625,17890.599609375,18517.400390625,18517.400390625,443944900,GBP
2025-04-11,18517.400390625,18608.80078125,18319.900390625,18514.900390625,18514.900390625,339203200,GBP
2025-04-14,18514.900390625,18986.599609375,18512.5,18978.5,18978.5,285747300,GBP
2025-04-15,18978.5,19267.900390625,18963.30078125,19267.900390625,19267.900390625,378860900,GBP
2025-04-16,19267.900390625,19276.400390625,19102.599609375,19265.80078125,19265.80078125,268950800,GBP
2025-04-17,19265.80078125,19277.80078125,19150.80078125,19250.0,19250.0,297342500,GBP
2025-04-22,19250.0,19266.69921875,19157.80078125,19238.19921875,19238.19921875,406329700,GBP
2025-04-23,19238.19921875,19624.599609375,19238.19921875,19483.099609375,19483.099609375,363521900,GBP
2025-04-24,19483.099609375,19508.69921875,19360.599609375,19504.400390625,19504.400390625,324627600,GBP
2025-04-25,19504.400390625,19622.69921875,19504.400390625,19609.69921875,19609.69921875,343946800,GBP
2025-04-28,19609.69921875,19816.099609375,19609.69921875,19733.30078125,19733.30078125,299335100,GBP
2025-04-29,19733.30078125,19894.80078125,19731.599609375,19809.69921875,19809.69921875,368604800,GBP
2025-04-30,19809.69921875,19948.599609375,19725.5,19884.599609375,19884.599609375,346486600,GBP
2025-05-01,19884.599609375,20135.0,19882.099609375,20135.0,20135.0,212422100,GBP
2025-05-02,20135.0,20275.099609375,20118.599609375,20240.5,20240.5,323297500,GBP
2025-05-06,20240.5,20383.400390625,20206.5,20352.5,20352.5,443043600,GBP
2025-05-07,20352.5,20352.5,20207.599609375,20337.0,20337.0,466856900,GBP
2025-05-08,20337.0,20586.19921875,20332.80078125,20457.19921875,20457.19921875,371112800,GBP
2025-05-09,20457.19921875,20572.5,20452.30078125,20504.400390625,20504.400390625,268065000,GBP
